Wall time,Step,Value
1596494890.0509524,285,12.0
1596494914.9710388,286,5.0
1596494929.4187734,287,15.0
1596494942.1050577,288,19.0
1596494966.7086835,289,3.0
1596494979.0408769,290,19.0
1596494990.5025773,291,20.0
1596495002.235968,292,20.0
1596495026.7960494,293,5.0
1596495052.5876286,294,5.0
1596495072.0425627,295,13.0
1596495088.299786,296,13.0
1596495110.771712,297,11.0
1596495131.8068116,298,8.0
1596495152.2276206,299,8.0
1596495175.8786814,300,7.0
1596495489.6492763,301,20.0
1596495516.183505,302,1.0
1596495537.9013104,303,8.0
1596495557.1884398,304,12.0
1596495571.4074817,305,-15.0
1596495588.3181272,306,13.0
1596495600.7691948,307,18.0
1596495618.47517,308,9.0
1596495630.224036,309,20.0
1596495652.1740677,310,10.0
1596495676.8169897,311,7.0
1596495692.5302665,312,15.0
1596495717.6541147,313,4.0
1596495733.6450672,314,15.0
1596495746.8272781,315,18.0
1596495758.2480285,316,20.0
1596495781.3642209,317,7.0
1596495794.4770079,318,19.0
1596495815.2319472,319,10.0
1596495833.906779,320,14.0
1596495849.5551267,321,18.0
1596495862.8507328,322,17.0
1596495886.8559036,323,3.0
1596495900.1769543,324,18.0
1596495923.6916704,325,7.0
1596495940.6200309,326,13.0
1596495962.1425588,327,11.0
1596495975.069574,328,18.0
1596495996.8188646,329,7.0
1596496016.6378736,330,11.0
1596496036.112782,331,10.0
1596496059.7408779,332,4.0
1596496074.6555703,333,16.0
1596496087.2234895,334,20.0
1596496099.496763,335,19.0
1596496113.0325568,336,18.0
1596496136.063335,337,7.0
1596496160.7556949,338,6.0
1596496182.5334284,339,8.0
1596496205.962752,340,8.0
1596496220.527366,341,17.0
1596496239.4883673,342,12.0
1596496257.7916315,343,15.0
1596496283.1241553,344,8.0
1596496301.9712882,345,14.0
1596496313.7341402,346,20.0
1596496333.578617,347,12.0
1596496347.2343946,348,18.0
1596496359.9596364,349,20.0
1596496375.6484299,350,16.0
1596496796.7050767,351,16.0
1596496812.965707,352,16.0
1596496824.9728649,353,20.0
1596496843.5607977,354,12.0
1596496865.4469237,355,11.0
1596496877.8939824,356,18.0
1596496892.5859492,357,16.0
1596496905.1090183,358,19.0
1596496916.843905,359,20.0
1596496929.50871,360,19.0
1596496951.847795,361,5.0
1596496972.091809,362,14.0
1596496991.3544557,363,14.0
1596497010.6505725,364,11.0
1596497030.4995449,365,12.0
1596497052.269786,366,10.0
1596497068.4624953,367,16.0
1596497088.1107085,368,13.0
1596497112.219739,369,8.0
1596497126.6676204,370,18.0
1596497152.6874259,371,6.0
1596497176.6006951,372,7.0
1596497190.1894546,373,18.0
1596497212.2074106,374,12.0
1596497233.9671628,375,11.0
1596497254.437529,376,11.0
1596497279.5334067,377,5.0
1596497300.2533677,378,13.0
1596497314.1112878,379,17.0
1596497326.2002683,380,19.0
1596497340.0701714,381,17.0
1596497364.8774278,382,9.0
1596497385.2243247,383,11.0
1596497412.8083186,384,6.0
1596497435.6642988,385,7.0
1596497458.959272,386,8.0
1596497472.1869347,387,18.0
1596497493.7140048,388,11.0
1596497510.8321495,389,16.0
1596497530.0138972,390,13.0
1596497551.1059282,391,15.0
1596497579.3671565,392,2.0
1596497592.289163,393,17.0
1596497611.9259005,394,16.0
1596497634.090194,395,9.0
1596497658.6347194,396,12.0
1596497679.8521082,397,9.0
1596497707.8980675,398,7.0
1596497725.811837,399,14.0
1596497747.520159,400,15.0
1596498135.9895906,401,12.0
1596498147.5681534,402,20.0
1596498168.4704099,403,9.0
1596498186.630341,404,13.0
1596498205.7531574,405,14.0
1596498226.0650887,406,10.0
1596498245.3242524,407,11.0
1596498262.126261,408,16.0
1596498281.4513462,409,12.0
1596498298.8132012,410,12.0
1596498316.8592672,411,14.0
1596498333.6663256,412,17.0
1596498349.613322,413,16.0
1596498362.7690613,414,18.0
1596498376.0221865,415,18.0
1596498394.9712098,416,14.0
1596498413.4772367,417,14.0
1596498432.357331,418,13.0
1596498451.7518935,419,12.0
1596498471.319194,420,12.0
1596498489.0401356,421,15.0
1596498507.243014,422,14.0
1596498526.5091662,423,14.0
1596498538.140174,424,20.0
1596498550.5892293,425,19.0
1596498566.689049,426,18.0
1596498588.0499015,427,13.0
1596498606.7566962,428,12.0
1596498618.3857045,429,20.0
1596498631.579009,430,18.0
1596498643.1221151,431,20.0
1596498658.7609727,432,15.0
1596498676.8460033,433,16.0
1596498692.2426345,434,18.0
1596498716.3526611,435,10.0
1596498734.1405225,436,15.0
1596498750.2638211,437,14.0
