Wall time,Step,Value
1596582131.14037,319,-6.0
1596582164.7560437,320,-1.0
1596582192.511574,321,-12.0
1596582231.162358,322,-1.0
1596582258.426463,323,7.0
1596582291.6825583,324,7.0
1596582326.108285,325,7.0
1596582357.8012087,326,-13.0
1596582383.095618,327,-11.0
1596582410.9670126,328,10.0
1596582443.6717527,329,5.0
1596582473.1083164,330,9.0
1596582496.4829714,331,18.0
1596582519.611914,332,16.0
1596582540.394601,333,15.0
1596582565.7179763,334,11.0
1596582599.0699594,335,3.0
1596582627.5716166,336,7.0
1596582650.8693616,337,15.0
1596582683.1246278,338,5.0
1596582706.4793065,339,14.0
1596582731.7896965,340,11.0
1596582757.6024992,341,14.0
1596582776.1388147,342,16.0
1596582806.730352,343,6.0
1596582828.0134537,344,14.0
1596582853.8931782,345,14.0
1596582886.6238878,346,6.0
1596582909.1091208,347,-5.0
1596582933.2503378,348,10.0
1596582949.7771137,349,20.0
1596582974.2554772,350,11.0
1596583349.7392309,351,20.0
1596583368.0298336,352,18.0
1596583391.9418602,353,14.0
1596583409.4493787,354,19.0
1596583429.1183689,355,18.0
1596583446.1953912,356,19.0
1596583466.4457014,357,16.0
1596583483.2939913,358,20.0
1596583503.5602827,359,15.0
1596583536.958212,360,3.0
1596583555.50052,361,18.0
1596583578.810251,362,14.0
1596583607.2000391,363,10.0
1596583628.5171013,364,14.0
1596583650.6322296,365,16.0
1596583667.8570797,366,20.0
1596583688.7296612,367,18.0
1596583704.2305274,368,21.0
1596583720.458543,369,20.0
1596583742.016324,370,15.0
1596583762.6232164,371,14.0
1596583779.943954,372,19.0
1596583798.8428447,373,20.0
1596583819.033225,374,18.0
1596583839.6099424,375,19.0
1596583865.2669277,376,9.0
1596583883.618459,377,20.0
1596583909.9436622,378,12.0
1596583930.0171793,379,17.0
1596583956.043732,380,13.0
1596583976.2940419,381,14.0
1596583994.8643174,382,18.0
1596584014.910866,383,19.0
1596584032.2955282,384,21.0
1596584051.729793,385,19.0
1596584074.3473337,386,13.0
1596584099.752613,387,16.0
1596584117.0883334,388,20.0
1596584135.2990289,389,19.0
1596584152.4659464,390,19.0
1596584177.129094,391,15.0
1596584198.5110803,392,16.0
1596584220.6811442,393,15.0
1596584236.677431,394,21.0
1596584256.1146924,395,18.0
1596584276.5208201,396,17.0
1596584297.341463,397,16.0
1596584313.769245,398,20.0
1596584336.390781,399,15.0
1596584352.8794916,400,20.0
1596584752.3751395,401,20.0
1596584768.138699,402,21.0
1596584787.0325954,403,20.0
1596584803.0278833,404,20.0
1596584823.7446477,405,15.0
1596584841.4489362,406,19.0
1596584863.4911501,407,15.0
1596584880.0417883,408,20.0
1596584900.2311695,409,16.0
1596584919.8661993,410,18.0
1596584938.4254875,411,17.0
1596584958.0575213,412,17.0
1596584980.5122523,413,16.0
1596584997.7850454,414,19.0
1596585017.2432823,415,19.0
1596585035.6707249,416,20.0
1596585053.6956382,417,20.0
1596585076.556894,418,14.0
1596585092.7010083,419,21.0
1596585108.9629836,420,21.0
1596585130.0253434,421,15.0
1596585153.2761438,422,10.0
1596585170.51198,423,19.0
1596585187.0696104,424,19.0
1596585203.0009727,425,21.0
1596585219.0072477,426,20.0
1596585236.6805725,427,18.0
1596585254.3698788,428,18.0
1596585272.194027,429,17.0
1596585293.5320644,430,18.0
1596585311.0795364,431,19.0
1596585332.251768,432,14.0
1596585356.2486954,433,13.0
1596585374.7430594,434,21.0
1596585393.956582,435,19.0
1596585412.9203975,436,18.0
1596585431.1480737,437,19.0
1596585447.685727,438,21.0
1596585463.7309566,439,21.0
1596585480.1767173,440,20.0
1596585496.6884015,441,19.0
1596585513.1211772,442,20.0
1596585531.3108978,443,17.0
1596585547.807599,444,20.0
1596585566.9272318,445,18.0
1596585590.657471,446,14.0
1596585609.4105327,447,18.0
1596585626.0750375,448,21.0
1596585643.8352606,449,18.0
1596585659.8395383,450,21.0
1596586096.0742068,451,19.0
1596586114.9031794,452,19.0
1596586136.6147802,453,15.0
1596586157.8249674,454,16.0
1596586177.0504766,455,16.0
1596586192.98084,456,21.0
1596586211.9576402,457,18.0
1596586236.1033933,458,13.0
1596586256.8031774,459,16.0
1596586273.8172731,460,20.0
1596586293.6630564,461,15.0
1596586310.5263288,462,21.0
1596586326.2069848,463,20.0
1596586346.3274467,464,17.0
1596586367.0232356,465,12.0
1596586382.4801533,466,21.0
1596586399.461288,467,20.0
1596586419.4628894,468,15.0
1596586441.86668,469,14.0
1596586462.6054184,470,15.0
1596586482.3363361,471,15.0
1596586504.0439413,472,14.0
1596586525.324047,473,15.0
1596586543.5587146,474,18.0
1596586567.8123415,475,13.0
1596586584.8254387,476,19.0
1596586600.3362932,477,21.0
1596586619.4539285,478,17.0
1596586637.630664,479,18.0
1596586653.6089718,480,21.0
1596586674.5095215,481,16.0
1596586696.776472,482,16.0
1596586715.0470982,483,21.0
1596586731.9153652,484,20.0
1596586750.0391626,485,18.0
1596586767.7983866,486,20.0
1596586785.0202525,487,19.0
1596586800.6189916,488,21.0
1596586817.0867276,489,20.0
1596586834.9168677,490,18.0
1596586850.3857715,491,21.0
1596586865.8027358,492,21.0
1596586883.4121354,493,19.0
1596586899.812949,494,20.0
1596586915.5545337,495,20.0
1596586932.3149266,496,19.0
1596586950.8222754,497,19.0
1596586967.2610445,498,19.0
1596586986.2038846,499,18.0
1596587006.9875708,500,16.0
1596587479.1801734,501,19.0
1596587494.6980195,502,21.0
1596587515.9921088,503,15.0
1596587531.5119529,504,21.0
1596587548.7368023,505,20.0
1596587566.47605,506,20.0
1596587582.00788,507,21.0
1596587598.7153347,508,20.0
1596587615.1830697,509,21.0
1596587636.4501905,510,18.0
1596587652.2836676,511,20.0
1596587668.4867122,512,21.0
1596587688.9567652,513,14.0
1596587705.8280284,514,19.0
1596587721.9921188,515,21.0
1596587739.8602157,516,17.0
1596587756.9082718,517,19.0
1596587774.382829,518,18.0
1596587793.6492903,519,16.0
1596587810.7692623,520,18.0
1596587828.2248418,521,19.0
1596587843.7087278,522,21.0
1596587860.3912117,523,19.0
1596587879.6227136,524,17.0
1596587895.1425576,525,21.0
1596587911.5024192,526,20.0
1596587927.0811942,527,21.0
1596587945.7923055,528,19.0
1596587963.026144,529,20.0
1596587980.644533,530,19.0
1596587996.2492776,531,21.0
1596588013.9255989,532,21.0
1596588033.8582804,533,16.0
1596588055.848555,534,16.0
1596588076.1528022,535,16.0
1596588091.8574297,536,21.0
1596588110.5565548,537,16.0
1596588130.005802,538,19.0
1596588151.6354983,539,16.0
1596588167.0065165,540,21.0
1596588182.9998064,541,21.0
1596588198.5875711,542,21.0
1596588214.5099444,543,21.0
1596588230.0557578,544,21.0
1596588246.8810747,545,19.0
1596588265.5322554,546,18.0
1596588283.1376595,547,19.0
1596588302.864582,548,19.0
1596588318.6211493,549,20.0
1596588338.51188,550,19.0
1596588848.0278203,551,21.0
1596588866.7619042,552,18.0
1596588884.6689553,553,19.0
1596588902.5939858,554,18.0
1596588920.8676085,555,19.0
1596588937.115601,556,21.0
1596588954.66507,557,20.0
1596588970.3307438,558,21.0
1596588988.2168195,559,18.0
1596589004.801418,560,20.0
1596589021.6157472,561,20.0
1596589040.2030032,562,18.0
1596589055.9316032,563,21.0
1596589074.9953015,564,17.0
1596589091.288241,565,21.0
1596589108.8317177,566,20.0
1596589127.9773202,567,17.0
1596589150.5509121,568,14.0
1596589167.3252885,569,19.0
1596589184.1246364,570,20.0
1596589202.6889184,571,18.0
1596589219.7809231,572,19.0
1596589237.3064208,573,18.0
1596589252.9281456,574,21.0
1596589271.1068792,575,17.0
1596589292.8154833,576,14.0
1596589308.8986688,577,21.0
1596589325.5581791,578,19.0
1596589342.0718606,579,19.0
1596589358.4916518,580,18.0
1596589380.3370957,581,17.0
1596589397.2403214,582,20.0
1596589415.3691134,583,20.0
1596589431.1866093,584,20.0
1596589450.501014,585,18.0
1596589467.7268622,586,19.0
1596589483.9548779,587,21.0
1596589500.310744,588,21.0
1596589518.7012298,589,18.0
1596589535.5145605,590,21.0
1596589552.467728,591,21.0
1596589568.1453872,592,21.0
1596589587.6665502,593,17.0
1596589608.5411303,594,16.0
1596589624.773141,595,21.0
1596589642.3715532,596,19.0
1596589661.1346033,597,16.0
1596589681.2770395,598,18.0
1596589697.1095183,599,20.0
1596589714.9846067,600,20.0
1596590263.9274232,601,20.0
1596590279.9946268,602,20.0
1596590298.3631382,603,19.0
1596590316.1553242,604,19.0
1596590334.8085024,605,16.0
1596590351.2912204,606,21.0
1596590369.3520916,607,20.0
1596590386.2852824,608,20.0
1596590402.1152668,609,21.0
1596590424.3727407,610,17.0
1596590440.9643319,611,21.0
1596590456.7198994,612,21.0
1596590473.2655435,613,20.0
1596590489.6134188,614,20.0
1596590509.7119067,615,20.0
1596590526.5741801,616,21.0
1596590543.6871603,617,20.0
1596590565.6964126,618,15.0
1596590582.9372437,619,20.0
1596590599.9163804,620,19.0
1596590616.565903,621,20.0
1596590634.573836,622,19.0
1596590651.412138,623,21.0
1596590668.948623,624,20.0
1596590686.3322868,625,21.0
1596590703.9566684,626,20.0
1596590720.8608928,627,21.0
1596590739.55802,628,20.0
1596590761.6981192,629,15.0
1596590778.2018123,630,20.0
1596590794.8842962,631,21.0
1596590811.2771192,632,21.0
1596590829.0573187,633,20.0
1596590844.7739325,634,21.0
1596590865.2569704,635,15.0
1596590882.1162477,636,21.0
1596590897.8768103,637,21.0
