Wall time,Step,Value
1596383724.1186638,217,19.0
1596383743.0467036,218,17.0
1596383767.728097,219,14.0
1596383787.944143,220,16.0
1596383809.9356413,221,16.0
1596383841.684843,222,9.0
1596383858.066843,223,19.0
1596383882.7826636,224,10.0
1596383902.277543,225,16.0
1596383926.7486606,226,16.0
1596383950.7287862,227,13.0
1596383972.198873,228,15.0
1596384000.1324618,229,11.0
1596384023.7765326,230,13.0
1596384044.447556,231,17.0
1596384063.4316077,232,17.0
1596384078.9246285,233,20.0
1596384094.9595258,234,20.0
1596384118.3234246,235,11.0
1596384140.3593645,236,14.0
1596384161.290702,237,14.0
1596384179.283322,238,19.0
1596384199.0044446,239,17.0
1596384219.7623835,240,16.0
1596384237.8653831,241,18.0
1596384257.7183506,242,14.0
1596384276.8452168,243,15.0
1596384299.5064342,244,18.0
1596384327.5134406,245,13.0
1596384350.6550922,246,15.0
1596384373.4751143,247,12.0
1596384398.0031552,248,10.0
1596384418.8140097,249,15.0
1596384434.0932822,250,21.0
1596385907.980579,251,19.0
1596385934.4965951,252,7.0
1596385951.4734387,253,21.0
1596385970.1123302,254,17.0
1596385995.7735667,255,10.0
1596411737.7668424,256,19.0
1596411757.941441,257,16.0
1596411776.1668022,258,17.0
1596411793.971647,259,18.0
1596411811.22663,260,18.0
1596411829.3206515,261,18.0
1596411845.6267312,262,18.0
1596411873.1133354,263,10.0
1596411897.3651998,264,14.0
1596411914.464376,265,19.0
1596411931.368264,266,19.0
1596411955.5631921,267,17.0
1596411978.5225782,268,14.0
1596411998.5763092,269,15.0
1596412021.6062958,270,15.0
1596412038.520171,271,19.0
1596412057.5101378,272,18.0
1596412072.514239,273,21.0
1596412088.6525211,274,20.0
1596412108.6333401,275,17.0
1596412128.0503113,276,13.0
1596412148.036211,277,16.0
1596412163.0872476,278,21.0
1596412186.0980508,279,14.0
1596412201.5950885,280,20.0
1596412217.8821945,281,20.0
1596412236.0621026,282,18.0
1596412253.2102613,283,18.0
1596412271.0051198,284,19.0
1596412288.3479948,285,19.0
1596412307.8688452,286,17.0
1596412323.077205,287,21.0
1596412342.863743,288,16.0
1596412360.0068543,289,19.0
1596412379.6611006,290,19.0
1596412397.9708548,291,-6.0
1596412413.676138,292,20.0
1596412431.5189373,293,18.0
1596412447.5857942,294,20.0
1596412464.2130253,295,19.0
1596412483.444714,296,17.0
1596412502.0217216,297,16.0
1596412519.4385288,298,18.0
1596412535.5258687,299,19.0
1596412552.3608353,300,19.0
1596412747.9007127,301,15.0
1596412765.527759,302,18.0
1596412784.158641,303,18.0
1596412804.9075668,304,16.0
1596412824.0663364,305,18.0
1596412840.5422268,306,20.0
1596412858.2392545,307,18.0
1596412874.4464505,308,21.0
1596412892.3371923,309,19.0
1596412908.5533853,310,21.0
1596412925.7664843,311,20.0
1596412943.371556,312,18.0
1596412959.4304338,313,20.0
1596412977.5554059,314,18.0
1596412993.0284522,315,21.0
1596413010.049202,316,19.0
1596413026.180985,317,19.0
1596413043.0504203,318,19.0
1596413059.0173962,319,20.0
1596413077.0399954,320,17.0
1596413093.3510754,321,20.0
1596413108.511986,322,21.0
1596413126.2588956,323,19.0
1596413141.3708615,324,21.0
1596413158.2838619,325,20.0
1596413176.6720386,326,20.0
1596413193.854105,327,19.0
1596413211.4232316,328,19.0
1596413226.50923,329,21.0
1596413242.5601058,330,20.0
1596413260.8019419,331,17.0
1596413277.1779416,332,20.0
1596413293.0530293,333,20.0
1596413312.006041,334,11.0
1596413327.3297727,335,21.0
1596413343.7911785,336,20.0
1596413362.6737723,337,18.0
1596413385.5697093,338,14.0
1596413402.595038,339,20.0
1596413418.716834,340,20.0
1596413436.8529937,341,18.0
1596413454.030586,342,19.0
1596413469.8648102,343,21.0
1596413485.8917172,344,21.0
1596413502.8175826,345,19.0
1596413520.2039094,346,20.0
1596413536.7676916,347,20.0
1596413555.7626479,348,16.0
1596413572.6125946,349,19.0
1596413588.7229676,350,20.0
1596413799.4504066,351,18.0
1596413815.1022434,352,20.0
1596413831.6791964,353,19.0
1596413850.6362038,354,16.0
1596413868.6313293,355,16.0
1596413884.5180378,356,20.0
1596413900.3861225,357,20.0
1596413918.1200411,358,19.0
1596413933.655517,359,20.0
1596413951.0762994,360,18.0
1596413971.4871132,361,17.0
1596413986.7179546,362,21.0
1596414001.8843553,363,21.0
1596414017.462279,364,20.0
1596414037.1594262,365,13.0
1596414053.518944,366,20.0
1596414071.5610104,367,19.0
1596414088.9528296,368,20.0
1596414104.2410924,369,21.0
1596414120.7908888,370,21.0
1596414141.0988274,371,17.0
1596414158.5760536,372,19.0
1596414177.927112,373,17.0
1596414193.1899052,374,21.0
1596414209.9329784,375,19.0
1596414225.8410237,376,20.0
1596414241.2316642,377,21.0
1596414257.6690998,378,20.0
1596414272.831008,379,21.0
1596414289.9156852,380,20.0
1596414305.574046,381,21.0
1596414322.5019002,382,19.0
1596414343.3417163,383,16.0
1596414362.20683,384,16.0
1596414377.9275892,385,20.0
1596414394.211693,386,20.0
1596414411.4796603,387,19.0
1596414427.1409905,388,21.0
1596414444.4868636,389,19.0
1596414460.4708188,390,20.0
1596414476.1725965,391,20.0
1596414491.9727626,392,20.0
1596414507.9097714,393,21.0
1596414524.9474978,394,19.0
1596414540.8205788,395,19.0
1596414557.6305752,396,19.0
1596414573.3897884,397,21.0
1596414591.364427,398,19.0
1596414609.2207341,399,18.0
1596414625.3045695,400,20.0
1596414873.9583132,401,21.0
1596414890.3253312,402,19.0
1596414909.453149,403,18.0
1596414927.96617,404,18.0
1596414947.5963955,405,16.0
1596414963.4020553,406,20.0
1596414979.3011067,407,20.0
1596414994.4500303,408,21.0
1596415010.0099766,409,21.0
1596415025.6498716,410,21.0
1596415043.3972878,411,17.0
1596415059.6,412,20.0
1596415076.5188684,413,20.0
1596415093.3528378,414,19.0
1596415109.3747506,415,20.0
1596415126.4099987,416,18.0
1596415142.302062,417,20.0
1596415158.4608128,418,20.0
1596415175.6250548,419,20.0
1596415191.1760128,420,21.0
1596415209.842877,421,18.0
1596415226.108005,422,21.0
1596415243.922835,423,18.0
1596415260.4646745,424,20.0
1596415276.104029,425,21.0
1596415293.3480206,426,19.0
1596415310.2199411,427,20.0
1596415325.8149402,428,21.0
1596415341.7070022,429,20.0
1596415357.9336746,430,20.0
1596415373.216958,431,20.0
1596415390.8265235,432,19.0
1596415407.4737134,433,21.0
1596415423.8407247,434,20.0
1596415440.9154937,435,19.0
1596415456.165806,436,21.0
1596415474.905566,437,17.0
1596415490.8695395,438,20.0
1596415508.3312824,439,20.0
1596415525.1013253,440,20.0
1596415546.6762927,441,10.0
1596415564.2164774,442,18.0
1596415581.6452584,443,21.0
1596415599.7502522,444,20.0
1596415618.66131,445,17.0
1596415635.2082446,446,20.0
1596415653.281277,447,19.0
1596415670.4603474,448,19.0
1596415687.921106,449,19.0
1596415704.3190951,450,20.0
1596416009.4410326,451,20.0
1596416026.9991627,452,19.0
1596416044.630704,453,18.0
1596416060.6950707,454,21.0
1596416078.5388656,455,19.0
1596416097.9318662,456,19.0
1596416113.8668761,457,21.0
1596416129.8158693,458,21.0
1596416146.4890242,459,20.0
1596416163.7479959,460,20.0
1596416179.9387074,461,21.0
1596416197.1507351,462,19.0
1596416213.3958871,463,20.0
1596416229.857813,464,20.0
1596416252.2078815,465,15.0
1596416268.5888693,466,21.0
1596416285.60664,467,19.0
1596416303.9418817,468,19.0
1596416323.1625798,469,19.0
1596416340.4765003,470,19.0
1596416357.817885,471,20.0
1596416375.0004456,472,20.0
1596416391.0358427,473,21.0
1596416408.7697682,474,19.0
1596416426.6345382,475,19.0
1596416444.8963473,476,20.0
1596416460.9766955,477,21.0
1596416477.7447376,478,20.0
1596416496.606347,479,18.0
1596416516.1826506,480,18.0
1596416534.9366336,481,19.0
1596416551.8904705,482,20.0
1596416570.8754525,483,17.0
1596416589.7425666,484,18.0
1596416609.0876245,485,17.0
1596416625.471613,486,20.0
1596416641.877577,487,20.0
1596416657.988455,488,20.0
1596416674.3804326,489,21.0
1596416691.3512475,490,20.0
1596416708.4344485,491,19.0
1596416725.9840927,492,20.0
1596416742.4330094,493,20.0
1596416760.7322795,494,18.0
1596416776.9934204,495,20.0
1596416796.857877,496,16.0
1596416814.9863577,497,18.0
1596416833.2561936,498,18.0
1596416851.2223556,499,18.0
1596416868.1382372,500,21.0
1596417216.729904,501,16.0
1596417233.4005604,502,19.0
1596417250.782482,503,17.0
1596417265.4939182,504,21.0
1596417284.5518038,505,19.0
1596417303.956809,506,17.0
1596417320.9396029,507,18.0
1596417336.2528393,508,20.0
1596417352.7946472,509,18.0
1596417370.0246818,510,18.0
1596417387.0294492,511,18.0
1596417402.7686894,512,20.0
1596417420.0346596,513,13.0
1596417436.4852886,514,19.0
1596417451.8135118,515,21.0
1596417469.2103279,516,19.0
1596417486.7385042,517,18.0
1596417502.190579,518,21.0
1596417518.4933476,519,20.0
1596417533.8555293,520,21.0
1596417548.888082,521,20.0
1596417564.459519,522,19.0
1596417580.040441,523,20.0
1596417597.8962238,524,18.0
1596417617.5703971,525,17.0
1596417633.262201,526,21.0
1596417648.2962568,527,20.0
1596417665.3649502,528,18.0
1596417681.336434,529,19.0
1596417697.4712167,530,20.0
1596417712.30801,531,21.0
1596417728.654047,532,18.0
1596417744.426246,533,20.0
1596417761.8370433,534,17.0
1596417777.1333148,535,20.0
1596417794.334854,536,18.0
1596417811.5973263,537,18.0
1596417826.7792065,538,20.0
1596417841.5760393,539,21.0
1596417856.4522817,540,21.0
1596417872.1690433,541,20.0
1596417886.9369037,542,21.0
1596417902.7950063,543,20.0
1596417919.6650522,544,19.0
1596417937.5328228,545,18.0
1596417955.997902,546,16.0
1596417972.005846,547,19.0
1596417987.0568907,548,21.0
1596418005.5649176,549,18.0
1596418020.2618754,550,20.0
1596418411.5532296,551,17.0
1596418427.2215557,552,19.0
1596418442.1442401,553,21.0
1596418459.3372972,554,18.0
1596418475.2273667,555,19.0
1596418492.5073178,556,18.0
1596418507.4424942,557,21.0
1596418522.5724533,558,20.0
1596418537.5071208,559,21.0
1596418552.9961536,560,20.0
1596418568.8093088,561,20.0
1596418584.4702315,562,20.0
1596418599.6001742,563,21.0
1596418616.5180397,564,18.0
1596418632.544452,565,19.0
1596418648.999366,566,19.0
1596418665.889935,567,19.0
1596418683.9509802,568,16.0
1596418699.799097,569,20.0
1596418715.8539724,570,19.0
1596418732.0212162,571,19.0
1596418746.9189289,572,21.0
1596418762.8179874,573,19.0
1596418778.2810445,574,20.0
1596418793.5817888,575,20.0
1596418808.5998657,576,20.0
1596418824.5428674,577,20.0
1596418841.8677645,578,18.0
1596418857.4881434,579,20.0
1596418874.3570693,580,17.0
1596418890.3739839,581,19.0
1596418906.5417304,582,21.0
1596418921.4908917,583,21.0
1596418936.9220293,584,21.0
1596418952.8790107,585,19.0
1596418968.2636557,586,20.0
1596418983.6677806,587,21.0
1596419001.0895631,588,19.0
1596419017.2028718,589,21.0
1596419034.0108805,590,19.0
1596419049.58082,591,20.0
1596419065.5528536,592,20.0
1596419080.4595532,593,21.0
1596419098.1005898,594,18.0
1596419114.2478814,595,19.0
1596419131.0998275,596,19.0
1596419145.9965422,597,21.0
1596419163.6575522,598,17.0
1596419180.620403,599,18.0
1596419196.9115,600,20.0
1596419625.2438912,601,20.0
1596419641.840134,602,20.0
1596419657.7102203,603,21.0
1596419673.6871796,604,21.0
1596419689.4958346,605,21.0
1596419705.9981956,606,20.0
1596419722.8691218,607,20.0
1596419740.264937,608,19.0
1596419757.8140736,609,19.0
1596419775.3996682,610,19.0
1596419792.9591231,611,19.0
1596419811.1440322,612,19.0
1596419826.9227183,613,21.0
1596419843.457038,614,20.0
1596419861.137024,615,18.0
1596419877.3756795,616,20.0
1596419893.7436893,617,20.0
1596419909.6079187,618,21.0
1596419928.1530056,619,19.0
1596419944.0675333,620,21.0
1596419961.0309935,621,20.0
1596419978.3089452,622,19.0
1596419994.130586,623,21.0
1596420010.6659086,624,21.0
1596420027.5598085,625,20.0
1596420045.3037214,626,18.0
1596420061.2047715,627,21.0
1596420078.7714822,628,20.0
1596420095.976516,629,21.0
1596420112.3325396,630,20.0
1596420128.320485,631,21.0
1596420145.0445325,632,20.0
1596420165.242604,633,15.0
1596420181.8193686,634,20.0
1596420197.8422816,635,21.0
1596420213.7553167,636,21.0
1596420230.432474,637,20.0
1596420246.9573023,638,20.0
1596420262.9212925,639,21.0
1596420279.0875382,640,21.0
1596420296.6881902,641,21.0
1596420313.2661757,642,21.0
1596420334.5771627,643,16.0
1596420350.4164808,644,21.0
1596420368.1644566,645,18.0
1596420385.6691523,646,19.0
1596420401.915317,647,21.0
1596420419.662446,648,18.0
1596420439.737031,649,17.0
1596420458.1764095,650,19.0
1596420903.531782,651,21.0
1596420920.1684775,652,19.0
1596420935.6245434,653,20.0
1596420950.9277883,654,21.0
1596420968.129825,655,18.0
1596420984.471372,656,19.0
1596420999.6537588,657,21.0
1596421015.8654487,658,21.0
1596421033.010568,659,19.0
1596421049.4168377,660,20.0
1596421064.5997212,661,21.0
1596421079.955403,662,21.0
1596421095.2067094,663,21.0
1596421111.97975,664,20.0
1596421128.6683815,665,20.0
1596421144.571433,666,20.0
1596421159.9286187,667,21.0
1596421175.9984891,668,20.0
1596421194.1564188,669,18.0
1596421210.4505098,670,20.0
1596421226.7016547,671,19.0
1596421243.0272088,672,20.0
1596421260.2062805,673,20.0
1596421278.191414,674,18.0
1596421293.7034347,675,21.0
1596421310.255226,676,19.0
1596421325.8331492,677,20.0
1596421341.287218,678,21.0
1596421356.720307,679,21.0
1596421374.351346,680,18.0
1596421389.9432497,681,20.0
1596421405.468315,682,21.0
1596421421.4502702,683,20.0
1596421438.5983949,684,19.0
1596421455.5512273,685,19.0
1596421473.7071602,686,18.0
1596421489.8329525,687,20.0
1596421506.783286,688,19.0
1596421523.6772146,689,20.0
1596421539.1402779,690,21.0
1596421555.2750583,691,20.0
1596421571.360896,692,21.0
1596421587.739889,693,20.0
1596421603.213936,694,21.0
1596421618.8997335,695,20.0
1596421634.339818,696,21.0
1596421650.402681,697,20.0
1596421668.7918484,698,17.0
1596421685.2038057,699,19.0
1596421701.65172,700,19.0
1596422208.4414043,701,21.0
1596422224.7704601,702,21.0
1596422242.998317,703,18.0
1596422259.9441547,704,19.0
1596422276.1683323,705,19.0
1596422292.1992323,706,20.0
1596422308.338039,707,18.0
1596422325.3922532,708,18.0
1596422340.728971,709,21.0
1596422356.8223045,710,19.0
1596422375.876213,711,16.0
1596422392.8120978,712,20.0
1596422408.8120298,713,20.0
1596422424.2331345,714,21.0
1596422439.3670735,715,21.0
1596422456.208034,716,19.0
1596422477.2561224,717,13.0
1596422493.9752233,718,19.0
1596422510.172925,719,19.0
1596422526.1718698,720,19.0
1596422544.151009,721,18.0
1596422560.3077602,722,20.0
1596422578.6499794,723,17.0
1596422596.0537827,724,19.0
1596422613.9350674,725,17.0
1596422630.1187882,726,21.0
1596422645.3546183,727,21.0
1596422661.3590577,728,20.0
1596422677.1797266,729,20.0
1596422692.4659905,730,21.0
1596422707.804688,731,21.0
1596422724.3529906,732,20.0
1596422742.0125003,733,19.0
1596422759.885763,734,19.0
1596422775.9576166,735,20.0
1596422791.1674771,736,21.0
1596422809.1486115,737,17.0
1596422828.183521,738,15.0
1596422846.5585628,739,17.0
1596422863.513389,740,19.0
1596422880.487697,741,18.0
1596422899.0426648,742,17.0
1596422916.1578038,743,19.0
1596422933.6435297,744,18.0
1596422949.1165783,745,21.0
1596422965.05758,746,20.0
1596422981.145424,747,20.0
1596422998.0173442,748,18.0
1596423013.9064062,749,20.0
1596423030.7973058,750,18.0
1596423559.4850285,751,21.0
1596423578.5480037,752,16.0
1596423592.8628948,753,21.0
1596423607.0489354,754,21.0
1596423622.5509536,755,20.0
1596423641.395585,756,18.0
1596423656.3117762,757,20.0
1596423671.5715694,758,20.0
1596423685.9528887,759,21.0
1596423701.6088092,760,20.0
