Wall time,Step,Value
1596335710.9287,472,17.0
1596335733.637852,473,18.0
1596335755.5414364,474,21.0
1596335777.3835967,475,21.0
1596335800.477924,476,18.0
1596335823.445769,477,19.0
1596335847.0349274,478,18.0
1596335870.2404995,479,20.0
1596335895.7793663,480,17.0
1596335917.8322794,481,21.0
1596335940.7122307,482,20.0
1596335962.2847009,483,19.0
1596335986.4301999,484,18.0
1596336013.247589,485,19.0
1596336035.2715354,486,21.0
1596336061.936299,487,16.0
1596336087.4501953,488,19.0
1596336111.0045164,489,19.0
1596336131.911266,490,19.0
1596336153.8263443,491,21.0
1596336183.2841682,492,14.0
1596336205.1323347,493,20.0
1596336227.3380713,494,18.0
1596336249.4863806,495,18.0
1596336271.58525,496,21.0
1596336297.6150696,497,21.0
1596336318.952315,498,19.0
1596336342.1239905,499,19.0
1596336363.9831328,500,21.0
1596336952.8773277,501,17.0
1596336973.4734356,502,19.0
1596336996.5162358,503,20.0
1596337022.111113,504,17.0
1596337044.559576,505,17.0
1596337075.4482348,506,15.0
1596337102.1162982,507,18.0
1596337129.1179638,508,20.0
1596337152.1762178,509,19.0
1596337176.3082201,510,18.0
1596337206.7069507,511,16.0
1596337234.8832645,512,18.0
1596337255.058361,513,20.0
1596337281.3198915,514,21.0
1596337303.915195,515,20.0
1596337326.205835,516,21.0
1596337352.251147,517,20.0
1596337373.9640508,518,18.0
1596337396.634746,519,19.0
1596337418.32808,520,21.0
1596337452.076927,521,10.0
1596337473.7827423,522,21.0
1596337497.1956465,523,20.0
1596337518.6507542,524,17.0
1596337541.78392,525,18.0
1596337571.879501,526,13.0
1596337594.390885,527,21.0
1596337619.9897377,528,18.0
1596337641.1027434,529,19.0
1596337661.61644,530,19.0
1596337686.0056446,531,17.0
1596337707.5726326,532,19.0
1596337729.3034234,533,21.0
1596337751.1625726,534,18.0
1596337775.278596,535,17.0
1596337795.72937,536,19.0
1596337819.3744361,537,20.0
1596337842.8686817,538,20.0
1596337867.043473,539,19.0
1596337888.4236825,540,19.0
1596337910.8291826,541,20.0
1596337931.1296375,542,20.0
1596337958.346561,543,18.0
1596337983.9913056,544,16.0
1596338006.7344155,545,19.0
1596338026.800161,546,20.0
1596338049.1472342,547,17.0
1596338070.9744098,548,21.0
1596338096.8009465,549,17.0
1596338119.0910833,550,21.0
1596338728.1852746,551,20.0
1596338750.5665925,552,21.0
1596338778.168571,553,20.0
1596338801.5953932,554,17.0
1596338824.139237,555,19.0
1596338844.7013812,556,18.0
1596338868.112218,557,20.0
1596338893.245054,558,18.0
1596338926.492484,559,11.0
1596338949.478315,560,20.0
1596338974.7799554,561,17.0
1596339007.909021,562,11.0
1596339030.4019294,563,20.0
1596339066.631951,564,7.0
1596339091.9470901,565,20.0
1596339124.8968627,566,10.0
1596339156.2929385,567,12.0
1596339181.1251447,568,17.0
1596339207.103013,569,20.0
1596339238.036136,570,17.0
1596339263.833704,571,20.0
1596339286.4619546,572,17.0
1596339315.4279056,573,14.0
1596339343.0198941,574,18.0
1596339380.519909,575,6.0
1596339409.8619144,576,13.0
1596339431.4938152,577,18.0
1596339462.3774858,578,9.0
1596339488.0756755,579,18.0
1596339511.1878643,580,17.0
1596339531.2685766,581,21.0
1596339552.7047148,582,20.0
1596339586.346687,583,11.0
1596339614.6603374,584,18.0
1596339642.910365,585,14.0
1596339664.4615245,586,19.0
1596339687.085273,587,20.0
1596339709.3274674,588,20.0
1596339729.40917,589,20.0
1596339754.0001352,590,19.0
1596339781.754436,591,16.0
1596339812.7205105,592,11.0
1596339836.3451931,593,19.0
1596339860.3213708,594,19.0
1596339883.003053,595,19.0
1596339906.386032,596,19.0
1596339929.8413181,597,19.0
1596339953.2082047,598,18.0
1596339973.8013105,599,19.0
1596339995.6080017,600,19.0
1596340793.7622802,601,20.0
1596340820.8403597,602,19.0
1596340842.939045,603,20.0
1596340864.6084058,604,19.0
1596340886.6952734,605,21.0
1596340916.912207,606,12.0
1596340939.525965,607,19.0
1596340962.133233,608,20.0
1596340984.7150285,609,19.0
1596341005.435982,610,20.0
1596341025.5161853,611,19.0
1596341054.7277865,612,18.0
1596341082.8611476,613,19.0
1596341113.478123,614,13.0
1596341143.670091,615,17.0
1596341165.210596,616,17.0
1596341188.1869328,617,19.0
1596341215.6286197,618,15.0
1596341239.8615012,619,20.0
1596341259.7299478,620,20.0
1596341279.700772,621,21.0
1596341302.490833,622,18.0
1596341322.657433,623,20.0
1596341344.5295982,624,21.0
1596341366.8886552,625,20.0
1596341395.858542,626,16.0
1596341420.0804386,627,20.0
1596341445.3166702,628,17.0
1596341465.3175075,629,20.0
1596341489.1953926,630,18.0
1596341508.83161,631,21.0
1596341531.9422936,632,16.0
1596341556.7884676,633,19.0
1596341578.85837,634,19.0
1596341604.640475,635,19.0
1596341633.4021044,636,14.0
1596341659.8144565,637,20.0
1596341682.8851838,638,16.0
1596341702.7561758,639,21.0
1596341724.8470664,640,21.0
1596341749.5369189,641,19.0
1596341772.180151,642,20.0
1596341795.2009392,643,20.0
1596341816.672038,644,21.0
1596341842.2753315,645,16.0
1596341864.406174,646,20.0
1596341890.2441974,647,20.0
1596341913.8872614,648,20.0
1596341937.783068,649,20.0
1596341960.7808838,650,21.0
1596342685.6970334,651,20.0
1596342709.0099792,652,19.0
1596342731.364043,653,20.0
1596342757.2050579,654,21.0
1596342781.0848482,655,20.0
1596342803.8069785,656,18.0
1596342829.5051587,657,17.0
1596342852.628865,658,15.0
1596342873.6419835,659,20.0
1596342896.0889406,660,20.0
1596342920.139035,661,18.0
1596342945.7358358,662,19.0
1596342967.921629,663,20.0
